,nombre_imagen,Hora,media,desviacion_tipica,temperatura_sensor,pitch,roll,yaw
0,IX-12-66264_0007_0001_THM.tif,2021:05:13 10:47:54,20.3700008392334,4.489999771118164,35.6,10.096564,-5.055239,-73.275208
1,IX-12-66264_0007_0002_THM.tif,2021:05:13 10:47:56,20.719999313354492,4.460000038146973,35.1,3.772511,-2.897951,-79.544868
2,IX-12-66264_0007_0003_THM.tif,2021:05:13 10:47:58,21.520000457763672,4.690000057220459,35.1,-2.731895,10.094831,-80.269478
3,IX-12-66264_0007_0004_THM.tif,2021:05:13 10:48:00,21.329999923706055,4.559999942779541,35.1,-4.777987,4.347138,-74.999718
4,IX-12-66264_0007_0005_THM.tif,2021:05:13 10:48:02,20.950000762939453,3.799999952316284,35.1,1.44991,-0.900375,-71.863373
5,IX-12-66264_0007_0006_THM.tif,2021:05:13 10:48:05,20.479999542236328,3.7300000190734863,35.1,10.84641,-4.776745,-71.966042
6,IX-12-66264_0007_0007_THM.tif,2021:05:13 10:48:07,20.209999084472656,3.799999952316284,35.1,16.258589,-6.495734,-79.963196
7,IX-12-66264_0007_0008_THM.tif,2021:05:13 10:48:08,20.389999389648438,3.7200000286102295,35.1,16.713558,3.426391,-80.396332
8,IX-12-66264_0007_0009_THM.tif,2021:05:13 10:48:10,20.579999923706055,3.559999942779541,35.1,20.996586,1.739333,-78.334854
9,IX-12-66264_0007_0010_THM.tif,2021:05:13 10:48:11,20.65999984741211,3.869999885559082,35.1,20.731108,2.073305,-77.463562
10,IX-12-66264_0007_0011_THM.tif,2021:05:13 10:48:13,20.520000457763672,4.199999809265137,35.1,14.324492,-2.791075,-79.177818
11,IX-12-66264_0007_0012_THM.tif,2021:05:13 10:48:15,17.149999618530273,2.4000000953674316,35.1,6.13109,3.640397,-77.307594
12,IX-12-66264_0007_0013_THM.tif,2021:05:13 10:48:42,17.729999542236328,2.75,34.3,0.179117,5.510358,85.872673
13,IX-12-66264_0007_0014_THM.tif,2021:05:13 10:48:44,18.25,2.869999885559082,34.3,-1.602463,-4.398462,90.569489
14,IX-12-66264_0007_0015_THM.tif,2021:05:13 10:48:45,16.3700008392334,2.7200000286102295,34.3,-5.854919,-5.316072,87.347481
15,IX-12-66264_0007_0016_THM.tif,2021:05:13 10:48:47,15.680000305175781,2.0999999046325684,34.3,0.20045,-1.561249,87.766541
16,IX-12-66264_0007_0017_THM.tif,2021:05:13 10:48:48,15.819999694824219,2.0899999141693115,34.3,2.550429,7.68084,86.191948
17,IX-12-66264_0007_0018_THM.tif,2021:05:13 10:48:50,16.299999237060547,2.799999952316284,34.3,0.930844,3.261739,79.138458
18,IX-12-66264_0007_0019_THM.tif,2021:05:13 10:48:51,16.350000381469727,3.130000114440918,34.3,4.515201,11.481811,84.600349
19,IX-12-66264_0007_0020_THM.tif,2021:05:13 10:48:52,17.09000015258789,4.610000133514404,34.3,15.784424,0.183259,98.629105
20,IX-12-66264_0007_0021_THM.tif,2021:05:13 10:48:54,16.760000228881836,5.110000133514404,34.3,10.056533,-2.094429,94.737457
21,IX-12-66264_0007_0022_THM.tif,2021:05:13 10:48:56,14.4399995803833,5.309999942779541,33.9,7.052557,-31.857428,86.71067
22,IX-12-66264_0007_0023_THM.tif,2021:05:13 10:49:39,15.5,2.2699999809265137,33.0,8.596063,-26.707308,95.681015
23,IX-12-66264_0007_0024_THM.tif,2021:05:13 10:49:40,15.729999542236328,2.3399999141693115,33.0,4.746183,-3.970582,86.107895
24,IX-12-66264_0007_0025_THM.tif,2021:05:13 10:49:42,15.8100004196167,2.2899999618530273,33.0,-0.413689,-3.537194,79.308533
25,IX-12-66264_0007_0026_THM.tif,2021:05:13 10:49:43,15.720000267028809,2.390000104904175,33.0,-1.719465,-0.482969,73.069595
26,IX-12-66264_0007_0027_THM.tif,2021:05:13 10:49:45,15.800000190734863,2.180000066757202,33.0,-4.14296,6.462377,76.027161
27,IX-12-66264_0007_0028_THM.tif,2021:05:13 10:49:46,15.989999771118164,2.4100000858306885,33.0,-0.837221,-4.824718,84.548111
28,IX-12-66264_0007_0029_THM.tif,2021:05:13 10:49:48,15.699999809265137,2.25,33.0,3.192919,-3.810025,88.772202
29,IX-12-66264_0007_0030_THM.tif,2021:05:13 10:49:49,15.569999694824219,2.190000057220459,33.0,0.459899,-5.781425,87.285645
30,IX-12-66264_0007_0031_THM.tif,2021:05:13 10:49:51,14.949999809265137,2.0899999141693115,33.0,7.563307,-5.280477,85.770134
31,IX-12-66264_0007_0032_THM.tif,2021:05:13 10:49:53,13.949999809265137,2.450000047683716,33.0,15.87167,-5.671929,84.70105
32,IX-12-66264_0007_0033_THM.tif,2021:05:13 10:49:54,12.789999961853027,3.200000047683716,33.0,22.041348,-2.305694,84.564209
33,IX-12-66264_0007_0034_THM.tif,2021:05:13 10:49:56,11.960000038146973,4.349999904632568,32.6,23.055479,20.475418,88.825745
34,IX-12-66264_0007_0035_THM.tif,2021:05:13 10:50:23,14.84000015258789,2.7100000381469727,32.2,2.788657,-6.820442,-72.620956
35,IX-12-66264_0007_0036_THM.tif,2021:05:13 10:50:25,15.449999809265137,2.640000104904175,32.2,3.446974,-6.649654,-78.867714
36,IX-12-66264_0007_0037_THM.tif,2021:05:13 10:50:27,15.279999732971191,2.140000104904175,32.2,1.140788,0.893127,-82.691086
37,IX-12-66264_0007_0038_THM.tif,2021:05:13 10:50:29,15.369999885559082,2.4200000762939453,32.2,3.636012,1.90053,-79.962723
38,IX-12-66264_0007_0039_THM.tif,2021:05:13 10:50:31,15.979999542236328,2.7799999713897705,32.2,7.587341,5.02816,-81.629547
39,IX-12-66264_0007_0040_THM.tif,2021:05:13 10:50:33,15.670000076293945,2.440000057220459,32.2,3.323779,7.851517,-85.697853
40,IX-12-66264_0007_0041_THM.tif,2021:05:13 10:50:35,15.760000228881836,2.240000009536743,32.2,5.729188,7.345956,-75.230179
41,IX-12-66264_0007_0042_THM.tif,2021:05:13 10:50:37,15.699999809265137,2.3399999141693115,31.8,8.939812,1.281362,-67.86869
42,IX-12-66264_0007_0043_THM.tif,2021:05:13 10:50:40,15.699999809265137,2.4800000190734863,31.8,4.021323,-3.313993,-69.061867
43,IX-12-66264_0007_0044_THM.tif,2021:05:13 10:50:42,15.350000381469727,2.569999933242798,31.8,7.673211,-0.621864,-78.512695
44,IX-12-66264_0007_0045_THM.tif,2021:05:13 10:50:45,15.180000305175781,2.5,31.8,10.787747,-2.259021,-74.490273
45,IX-12-66264_0007_0046_THM.tif,2021:05:13 10:50:47,15.149999618530273,2.759999990463257,31.8,11.788291,-1.395428,-76.622589
46,IX-12-66264_0007_0047_THM.tif,2021:05:13 10:50:48,14.869999885559082,3.299999952316284,31.8,11.972086,-7.985192,-80.915962
47,IX-12-66264_0007_0048_THM.tif,2021:05:13 10:51:14,14.359999656677246,2.25,31.5,3.202507,-15.905441,87.488274
48,IX-12-66264_0007_0049_THM.tif,2021:05:13 10:51:15,15.180000305175781,3.2699999809265137,31.1,5.079066,4.544271,78.674469
49,IX-12-66264_0007_0050_THM.tif,2021:05:13 10:51:17,15.380000114440918,3.0799999237060547,31.1,7.653615,-5.913163,82.16153
50,IX-12-66264_0007_0051_THM.tif,2021:05:13 10:51:18,15.680000305175781,3.5,31.1,9.292706,2.339049,90.668747
51,IX-12-66264_0007_0052_THM.tif,2021:05:13 10:51:20,15.960000038146973,3.2799999713897705,31.1,9.212454,-5.316643,92.313843
52,IX-12-66264_0007_0053_THM.tif,2021:05:13 10:51:21,15.880000114440918,3.559999942779541,31.1,10.325958,-7.185638,91.159073
53,IX-12-66264_0007_0054_THM.tif,2021:05:13 10:51:23,15.789999961853027,3.490000009536743,31.1,11.620464,-5.020925,88.064552
54,IX-12-66264_0007_0055_THM.tif,2021:05:13 10:51:24,15.579999923706055,3.430000066757202,31.1,11.004424,-4.018118,87.555305
55,IX-12-66264_0007_0056_THM.tif,2021:05:13 10:51:25,15.520000457763672,3.299999952316284,31.1,4.495631,-3.254711,86.356117
56,IX-12-66264_0007_0057_THM.tif,2021:05:13 10:51:27,14.65999984741211,4.320000171661377,31.1,3.755235,1.742914,85.03421
57,IX-12-66264_0007_0058_THM.tif,2021:05:13 10:51:53,17.25,4.340000152587891,30.7,2.340674,4.274905,-78.198189
58,IX-12-66264_0007_0059_THM.tif,2021:05:13 10:51:55,17.139999389648438,3.869999885559082,30.4,-4.302417,9.823445,-78.774651
59,IX-12-66264_0007_0060_THM.tif,2021:05:13 10:51:57,16.600000381469727,3.380000114440918,30.4,0.214597,9.147178,-74.288498
60,IX-12-66264_0007_0061_THM.tif,2021:05:13 10:52:00,16.700000762939453,3.390000104904175,30.4,-4.04982,6.242225,-65.35791
61,IX-12-66264_0007_0062_THM.tif,2021:05:13 10:52:02,17.1299991607666,3.819999933242798,30.4,2.508661,-7.685852,-66.094856
62,IX-12-66264_0007_0063_THM.tif,2021:05:13 10:52:04,16.780000686645508,3.440000057220459,30.4,11.055802,-5.273149,-76.248047
63,IX-12-66264_0007_0064_THM.tif,2021:05:13 10:52:05,16.559999465942383,3.25,30.4,14.301122,0.187931,-81.22068
64,IX-12-66264_0007_0065_THM.tif,2021:05:13 10:52:07,16.149999618530273,3.1600000858306885,30.4,15.383335,2.626095,-81.778038
65,IX-12-66264_0007_0066_THM.tif,2021:05:13 10:52:09,15.90999984741211,3.049999952316284,30.4,15.017582,5.723346,-80.849388
66,IX-12-66264_0007_0067_THM.tif,2021:05:13 10:52:10,15.84000015258789,3.0399999618530273,30.4,13.500365,5.049062,-77.978012
67,IX-12-66264_0007_0068_THM.tif,2021:05:13 10:52:12,15.859999656677246,2.8299999237060547,30.4,11.616586,1.692908,-76.819321
68,IX-12-66264_0007_0069_THM.tif,2021:05:13 10:52:14,15.84000015258789,2.9100000858306885,30.4,9.696629,0.298613,-73.01577
69,IX-12-66264_0007_0070_THM.tif,2021:05:13 10:52:42,15.130000114440918,2.559999942779541,29.8,6.963338,-18.075216,81.483444
70,IX-12-66264_0007_0071_THM.tif,2021:05:13 10:52:43,15.770000457763672,2.4100000858306885,29.8,1.14581,13.223354,75.24633
71,IX-12-66264_0007_0072_THM.tif,2021:05:13 10:52:45,15.520000457763672,2.130000114440918,29.8,1.359108,11.919662,73.444473
72,IX-12-66264_0007_0073_THM.tif,2021:05:13 10:52:46,15.260000228881836,2.059999942779541,29.8,1.121918,16.76754,77.726601
73,IX-12-66264_0007_0074_THM.tif,2021:05:13 10:52:48,15.619999885559082,2.0799999237060547,29.8,2.448659,15.657779,85.29818
74,IX-12-66264_0007_0075_THM.tif,2021:05:13 10:52:49,16.1200008392334,2.1500000953674316,29.8,2.156672,10.142866,87.997223
75,IX-12-66264_0007_0076_THM.tif,2021:05:13 10:52:51,16.889999389648438,4.21999979019165,29.8,4.146163,9.427179,89.835777
76,IX-12-66264_0007_0077_THM.tif,2021:05:13 10:52:52,18.010000228881836,5.389999866485596,29.8,3.724185,3.792483,92.929375
77,IX-12-66264_0007_0078_THM.tif,2021:05:13 10:52:53,18.719999313354492,5.699999809265137,29.8,2.398448,-1.350005,90.140472
78,IX-12-66264_0007_0079_THM.tif,2021:05:13 10:52:55,17.239999771118164,6.210000038146973,29.8,9.196926,0.060566,94.751854
79,IX-12-66264_0007_0080_THM.tif,2021:05:13 10:52:57,15.109999656677246,5.360000133514404,29.5,11.785253,12.630324,97.601685
80,IX-12-66264_0007_0081_THM.tif,2021:05:13 10:53:22,19.56999969482422,6.28000020980835,29.2,5.369839,7.004716,-78.524666
81,IX-12-66264_0007_0082_THM.tif,2021:05:13 10:53:24,19.299999237060547,5.579999923706055,29.2,10.149856,-1.432982,-69.811691
82,IX-12-66264_0007_0083_THM.tif,2021:05:13 10:53:26,18.040000915527344,4.550000190734863,29.2,13.01077,-0.516021,-68.576653
83,IX-12-66264_0007_0084_THM.tif,2021:05:13 10:53:28,17.209999084472656,3.4200000762939453,29.2,11.024304,-10.451678,-70.86882
84,IX-12-66264_0007_0085_THM.tif,2021:05:13 10:53:30,16.360000610351562,2.2300000190734863,29.2,14.450857,-3.993158,-72.182137
85,IX-12-66264_0007_0086_THM.tif,2021:05:13 10:53:32,16.34000015258789,2.180000066757202,29.2,14.554358,-5.384062,-81.343025
86,IX-12-66264_0007_0087_THM.tif,2021:05:13 10:53:34,16.469999313354492,2.180000066757202,29.2,14.677206,0.184256,-84.592567
87,IX-12-66264_0007_0088_THM.tif,2021:05:13 10:53:36,16.479999542236328,2.2899999618530273,29.2,14.399266,3.660543,-79.168732
88,IX-12-66264_0007_0089_THM.tif,2021:05:13 10:53:38,16.93000030517578,3.009999990463257,29.2,15.038982,-0.789905,-74.889557
89,IX-12-66264_0007_0090_THM.tif,2021:05:13 10:53:40,17.31999969482422,3.200000047683716,29.2,12.9482,-2.190991,-74.718552
90,IX-12-66264_0007_0091_THM.tif,2021:05:13 10:53:42,17.56999969482422,2.809999942779541,29.2,12.282489,0.416545,-78.017349
91,IX-12-66264_0007_0092_THM.tif,2021:05:13 10:53:43,16.959999084472656,2.369999885559082,29.2,11.783773,1.559498,-78.483292
92,IX-12-66264_0007_0093_THM.tif,2021:05:13 10:54:11,17.700000762939453,2.9000000953674316,28.7,1.641152,-11.001779,87.818329
93,IX-12-66264_0007_0094_THM.tif,2021:05:13 10:54:13,17.540000915527344,2.8499999046325684,28.7,-2.196302,-9.960542,87.566139
94,IX-12-66264_0007_0095_THM.tif,2021:05:13 10:54:14,16.450000762939453,2.059999942779541,28.7,2.048032,-8.615179,83.429245
95,IX-12-66264_0007_0096_THM.tif,2021:05:13 10:54:16,16.010000228881836,1.7999999523162842,28.5,11.440529,-1.755956,79.708969
96,IX-12-66264_0007_0097_THM.tif,2021:05:13 10:54:17,16.290000915527344,1.9600000381469727,28.5,12.609761,1.048797,82.28138
97,IX-12-66264_0007_0098_THM.tif,2021:05:13 10:54:19,16.75,3.0199999809265137,28.5,14.375093,-0.939697,84.30011
98,IX-12-66264_0007_0099_THM.tif,2021:05:13 10:54:20,17.479999542236328,3.4800000190734863,28.5,13.219173,-0.350176,85.311363
99,IX-12-66264_0007_0100_THM.tif,2021:05:13 10:54:21,17.940000534057617,4.630000114440918,28.5,15.201524,-3.422517,85.768402
100,IX-12-66264_0007_0101_THM.tif,2021:05:13 10:54:23,17.700000762939453,4.340000152587891,28.5,15.541477,-2.387669,89.933235
101,IX-12-66264_0007_0102_THM.tif,2021:05:13 10:54:25,16.850000381469727,5.179999828338623,28.5,14.338245,-8.142125,90.056038
102,IX-12-66264_0007_0103_THM.tif,2021:05:13 10:54:26,17.290000915527344,5.139999866485596,28.5,16.029837,14.809677,90.939514
103,IX-12-66264_0007_0104_THM.tif,2021:05:13 10:54:51,18.670000076293945,4.139999866485596,28.3,15.250597,3.502422,-70.187721
104,IX-12-66264_0007_0105_THM.tif,2021:05:13 10:54:53,18.030000686645508,2.880000114440918,28.3,14.810507,-5.726266,-67.472748
105,IX-12-66264_0007_0106_THM.tif,2021:05:13 10:54:55,17.649999618530273,2.140000104904175,28.3,16.223827,-5.266786,-71.757523
106,IX-12-66264_0007_0107_THM.tif,2021:05:13 10:54:57,17.719999313354492,2.0299999713897705,28.1,11.178468,-0.104392,-76.624565
107,IX-12-66264_0007_0108_THM.tif,2021:05:13 10:54:59,17.780000686645508,2.059999942779541,28.1,10.253932,1.027585,-78.195824
108,IX-12-66264_0007_0109_THM.tif,2021:05:13 10:55:01,17.739999771118164,2.0299999713897705,28.1,9.819848,3.35664,-78.008034
109,IX-12-66264_0007_0110_THM.tif,2021:05:13 10:55:03,17.780000686645508,1.9199999570846558,28.1,9.559534,2.025938,-75.058395
110,IX-12-66264_0007_0111_THM.tif,2021:05:13 10:55:04,17.90999984741211,2.049999952316284,28.1,10.354542,1.065066,-72.861282
111,IX-12-66264_0007_0112_THM.tif,2021:05:13 10:55:06,17.90999984741211,2.190000057220459,28.1,11.653814,-1.473681,-74.078163
112,IX-12-66264_0007_0113_THM.tif,2021:05:13 10:55:08,18.09000015258789,2.1700000762939453,28.1,12.291394,-2.439471,-75.060562
113,IX-12-66264_0007_0114_THM.tif,2021:05:13 10:55:10,17.700000762939453,2.2100000381469727,28.1,13.668729,1.656106,-75.276306
114,IX-12-66264_0007_0115_THM.tif,2021:05:13 10:55:12,16.719999313354492,1.7599999904632568,28.1,12.589046,-10.57205,-50.636654
115,IX-12-66264_0007_0116_THM.tif,2021:05:13 10:55:38,18.040000915527344,2.390000104904175,27.8,3.149092,-7.384862,-164.100815
116,IX-12-66264_0007_0117_THM.tif,2021:05:13 10:55:40,18.40999984741211,2.380000114440918,27.8,-1.12659,-9.269047,-163.581772
