,nombre_imagen,Hora,media,desviacion_tipica,temperatura_sensor,pitch,roll,yaw
0,IX-12-66264_0006_0001_THM.tif,2021:05:13 09:28:25,18.989999771118164,3.2300000190734863,30.0,17.203005,2.483841,-78.731781
1,IX-12-66264_0006_0002_THM.tif,2021:05:13 09:28:26,19.6200008392334,3.880000114440918,30.0,14.929255,4.555202,-80.955811
2,IX-12-66264_0006_0003_THM.tif,2021:05:13 09:28:28,19.579999923706055,4.130000114440918,30.0,11.136104,3.009693,-79.117317
3,IX-12-66264_0006_0004_THM.tif,2021:05:13 09:28:30,19.440000534057617,4.090000152587891,30.0,6.294243,1.887301,-76.020462
4,IX-12-66264_0006_0005_THM.tif,2021:05:13 09:28:31,19.040000915527344,3.430000066757202,30.0,5.612787,5.061955,-76.268082
5,IX-12-66264_0006_0006_THM.tif,2021:05:13 09:28:33,19.139999389648438,3.640000104904175,30.0,6.209782,2.748622,-82.628128
6,IX-12-66264_0006_0007_THM.tif,2021:05:13 09:28:35,19.549999237060547,4.130000114440918,30.0,6.765258,7.142313,-81.285385
7,IX-12-66264_0006_0008_THM.tif,2021:05:13 09:28:36,19.290000915527344,3.990000009536743,30.0,6.956186,3.087717,-78.562119
8,IX-12-66264_0006_0009_THM.tif,2021:05:13 09:28:39,19.0,3.9000000953674316,29.9,5.256652,4.757532,-76.896194
9,IX-12-66264_0006_0010_THM.tif,2021:05:13 09:28:40,18.600000381469727,3.390000104904175,29.9,4.231529,2.998809,-75.982262
10,IX-12-66264_0006_0011_THM.tif,2021:05:13 09:29:03,18.079999923706055,2.6600000858306885,29.7,9.22406,-6.132812,68.236961
11,IX-12-66264_0006_0012_THM.tif,2021:05:13 09:29:05,18.290000915527344,2.549999952316284,29.7,6.045153,-1.975206,59.997398
12,IX-12-66264_0006_0013_THM.tif,2021:05:13 09:29:07,18.469999313354492,2.4700000286102295,29.7,6.369668,4.343544,57.134975
13,IX-12-66264_0006_0014_THM.tif,2021:05:13 09:29:08,18.959999084472656,3.069999933242798,29.7,6.085526,6.186461,59.075783
14,IX-12-66264_0006_0015_THM.tif,2021:05:13 09:29:10,19.200000762939453,3.549999952316284,29.7,6.878883,7.762942,63.188854
15,IX-12-66264_0006_0016_THM.tif,2021:05:13 09:29:12,19.8799991607666,4.380000114440918,29.7,7.302869,2.289429,68.354683
